id,symbol,time,zero_balance_addresses_all_time,unique_addresses_all_time,new_addresses,active_addresses,transaction_count,transaction_count_all_time,large_transaction_count,average_transaction_value,block_height,hashrate,difficulty,block_time,block_size,current_supply
1182,BTC,1459382400,124792947,137474973,222865,422358,206476,119516455,1747,10.6013091619143,405178,1026364.76543662,165496835118.226,692.544715447155,845192,15379464.7998397
1182,BTC,1459468800,125033165,137705812,230839,508187,211922,119728377,1668,10.2938303074686,405331,1272653.91245244,166523911373.703,561.986842105263,768427,15383289.7998396
1182,BTC,1459555200,125258358,137912491,206679,479286,183503,119911880,1752,9.58439405864253,405470,1146382.20633383,166851513282.777,625.115942028986,798859,15386764.7998396
1182,BTC,1459641600,125449679,138114972,202481,469544,178429,120090309,1405,8.75209732237674,405612,1186320.62354835,166851513282.777,604.070921985816,727052,15390314.7998397
1182,BTC,1459728000,125661764,138355013,240041,489759,208929,120299238,1444,10.2049542432021,405778,1388312.73709299,166851513282.777,516.181818181818,669686,15394464.7998396
1182,BTC,1459814400,125880200,138593649,238636,463681,216176,120515414,1558,10.4440112547328,405933,1292435.27968469,166851513282.777,554.474025974026,741679,15398339.7998397
1182,BTC,1459900800,126091480,138836503,242854,480317,219290,120734704,1854,10.932474178525,406090,1305413.48096256,166851513282.777,548.961538461538,706436,15402264.7998397
1182,BTC,1459987200,126289315,139071065,234562,448373,218463,120953167,2514,12.5412513559878,406229,1161420.65569289,166851513282.777,617.021739130435,758243,15405739.7998397
1182,BTC,1460073600,126486564,139299653,228588,443851,214191,121167358,2144,12.7365535594602,406373,1213031.68058454,166851513282.777,590.769230769231,718055,15409339.7998396
1182,BTC,1460160000,126668404,139513892,214239,426774,196441,121363799,2459,11.448743825259,406535,1371288.59653731,166851513282.777,522.590062111801,635264,15413389.7998396
1182,BTC,1460246400,126815410,139716622,202730,437929,186954,121550753,1660,10.7248587463734,406708,1435915.05554606,166851513282.777,499.06976744186,553299,15417714.7998397
1182,BTC,1460332800,127018820,139949153,232531,479926,230040,121780793,1879,11.1773538562582,406861,1275501.0305896,166851513282.777,561.835526315789,770970,15421539.7998396
1182,BTC,1460419200,127242996,140209144,259991,516327,240206,122020999,3297,14.5524258377055,407009,1248381.25174361,166851513282.777,574.04081632653,835680,15425239.7998397
1182,BTC,1460505600,127482297,140452278,243134,497338,223506,122244505,3409,14.4014576561469,407173,1360558.06639801,166851513282.777,526.711656441718,707264,15429339.7998397
1182,BTC,1460592000,127709507,140694006,241728,471491,227928,122472433,2610,13.0077884800396,407337,1420871.69153029,174495660875.61,527.460122699386,714272,15433439.7980789
1182,BTC,1460678400,127898120,140915814,221808,437682,212178,122684611,4803,18.0142040950916,407476,1244650.92596666,178678307671.688,616.572463768116,792579,15436914.7980789
1182,BTC,1460764800,128078716,141116454,200640,409993,182004,122866615,2653,16.7670643918143,407614,1257324.24269329,178678307671.688,610.357664233577,674731,15440364.7980789
1182,BTC,1460851200,128272153,141329757,213303,479568,192428,123059043,2923,13.6116490029529,407772,1400673.63732269,178678307671.688,547.891719745223,659291,15444314.7980789
1182,BTC,1460937600,128476895,141560931,231174,480042,220395,123279438,5615,17.9788865153124,407906,1233730.51973833,178678307671.688,622.03007518797,837628,15447664.7980789
1182,BTC,1461024000,128691726,141803485,242554,481299,226511,123505949,4365,16.361225313069,408056,1330972.81727863,178678307671.688,576.58389261745,749866,15451414.7980789
1182,BTC,1461110400,128916700,142041223,237738,466761,216780,123722729,4887,18.8088408472384,408221,1493313.57409282,178678307671.688,513.90243902439,696925,15455539.7980789
1182,BTC,1461196800,129124675,142281653,240430,478570,212795,123935524,7676,23.6527585785858,408372,1353454.08276421,178678307671.688,567.006666666667,731790,15459314.7980789
1182,BTC,1461283200,129329311,142511426,229773,441367,210976,124146500,7802,25.078128150004,408515,1281104.17447912,178678307671.688,599.028169014084,774912,15462889.7980789
1182,BTC,1461369600,129499383,142713928,202502,435656,185216,124331716,5670,18.4986809854415,408659,1297907.80558115,178678307671.688,591.272727272727,654661,15466489.7980789
1182,BTC,1461456000,129677933,142914696,200768,458533,183155,124514871,2894,12.1420086523462,408791,1176800.24022619,178678307671.688,652.12213740458,728039,15469789.7980789
1182,BTC,1461542400,129890994,143153233,238537,495966,217564,124732435,3070,12.4992456887461,408918,1150058.32063406,178678307671.688,667.285714285714,874485,15472964.7980789
1182,BTC,1461628800,130132665,143419532,266299,525876,250744,124983179,2535,11.0476690740777,409069,1342217.77681727,178678307671.688,571.753333333334,813179,15476739.7972545
1182,BTC,1461715200,130358433,143666775,247243,472899,239435,125222614,2272,10.3788135581726,409198,1164670.07099963,178678307671.688,658.9140625,875343,15479964.7972545
1182,BTC,1461801600,130569062,143900661,233886,461287,247957,125470571,2979,10.8728824349017,409333,1231165.69803365,178666172180.371,623.283582089553,897479,15483339.7972545
1182,BTC,1461888000,130796335,144150470,249809,517754,261884,125732455,3089,9.63191413936246,409491,1397275.54337119,178659257772.527,549.165605095541,812847,15487289.7972545
1182,BTC,1461974400,130992917,144371921,221451,441150,215712,125948167,2026,8.8069576547059,409637,1310726.87269891,178659257772.527,585.427586206897,757548,15490939.7972545
1182,BTC,1462060800,131153338,144563593,191672,432050,191430,126139597,1839,9.81826045620707,409792,1404174.30802484,178659257772.527,546.467532467533,625717,15494814.7972545
1182,BTC,1462147200,131344865,144780747,217154,485098,223785,126363382,1908,10.9510815420455,409949,1388166.3930404,178659257772.527,552.76923076923,751085,15498739.7972545
1182,BTC,1462233600,131548012,145004254,223507,467113,235609,126598991,1891,9.65098972834421,410100,1333770.00810104,178659257772.527,575.313333333333,778229,15502514.7972545
1182,BTC,1462320000,131760687,145222385,218131,500458,233691,126832682,2065,9.74222905549542,410267,1484952.27383469,178659257772.527,516.740963855422,707049,15506689.7953032
1182,BTC,1462406400,131959348,145437787,215402,458982,229573,127062255,2241,9.41583633237397,410422,1394497.2039903,178659257772.527,550.25974025974,704524,15510564.7953032
1182,BTC,1462492800,132156274,145653800,216013,455802,233232,127295487,2365,9.952560112305,410584,1452654.97972794,178659257772.527,528.229813664596,685889,15514614.7953032
1182,BTC,1462579200,132333777,145847535,193735,419837,202062,127497549,2201,9.37182330249676,410734,1330474.72152856,178659257772.527,576.738255033557,646522,15518364.7953032
1182,BTC,1462665600,132495984,146031652,184117,440913,189025,127686574,1765,8.59056145741505,410902,1489521.87893349,178659257772.527,515.155688622754,578155,15522564.7953033
1182,BTC,1462752000,132690676,146256960,225308,486980,226449,127913023,1995,9.10715826814674,411073,1524163.57551829,178659257772.527,503.447058823529,638243,15526839.7953032
1182,BTC,1462838400,132899004,146490379,233419,497301,245721,128158744,1951,9.00172013782058,411231,1414252.67742675,178659257772.527,542.573248407643,726908,15530789.7953032
1182,BTC,1462924800,133106378,146716153,225774,472604,234412,128393156,2700,10.7083881590387,411364,1252059.67436502,190502504491.344,653.484848484849,813015,15534114.7953033
1182,BTC,1463011200,133301517,146937545,221392,454885,228409,128621565,2152,10.0495793962678,411503,1363442.45163917,194254820283.444,611.920289855073,779993,15537589.7953032
1182,BTC,1463097600,133489175,147158272,220727,460120,232146,128853711,2754,11.104137099326,411655,1464056.16654701,194254820283.444,569.867549668874,762693,15541389.7953032
1182,BTC,1463184000,133674670,147360798,202526,460454,211280,129064991,2319,9.04275279269131,411799,1392997.9489271,194254820283.444,598.937062937063,812342,15544989.7953032
1182,BTC,1463270400,133840460,147548137,187339,425394,200171,129265162,2401,10.2052597986787,411938,1338213.76650359,194254820283.444,623.45652173913,777696,15548464.7953032
1182,BTC,1463356800,134030944,147782780,234643,512800,239809,129504971,2990,11.2120013593517,412079,1366790.32084491,194254820283.444,610.421428571428,906763,15551989.7953032
1182,BTC,1463443200,134228528,148012129,229349,480691,238626,129743597,2977,11.330785057348,412220,1367334.31699251,194254820283.444,610.178571428572,867932,15555514.7953032
1182,BTC,1463529600,134439057,148247642,235513,511977,235083,129978680,2287,9.57190469081329,412373,1499046.68232793,194254820283.444,556.565789473685,873731,15559339.7953033
1182,BTC,1463616000,134630636,148467399,219757,461534,219145,130197825,2455,11.6107195186902,412493,1168347.73617551,194254820283.444,714.100840336135,955482,15562339.7953032
1182,BTC,1463702400,134815157,148673320,205921,445310,209396,130407221,2195,10.1940805544325,412642,1453019.83773722,194254820283.444,574.195945945946,781658,15566064.7953033
1182,BTC,1463788800,135029792,148865096,191776,503972,191461,130598682,1516,8.24426984536992,412783,1364889.73835664,194254820283.444,611.271428571428,891297,15569589.7953032
1182,BTC,1463875200,135215936,149042844,177748,446577,184348,130783030,1343,8.20393857735853,412967,1773845.6001071,194254820283.444,470.344262295082,603581,15574189.7953032
1182,BTC,1463961600,135399505,149264237,221393,517762,222754,131005784,2549,9.59045657257796,413147,1743357.06874751,194254820283.444,478.569832402235,646270,15578689.7953032
1182,BTC,1464048000,135619657,149500168,235931,516833,246517,131252301,2243,10.2009239049852,413294,1430827.87877378,194770865920.974,584.650684931507,849967,15582364.7953032
1182,BTC,1464134400,135840038,149736661,236493,493328,247841,131500142,2322,13.4805698194689,413432,1378306.19134357,199312067531.243,621.080291970803,870538,15585814.7953032
1182,BTC,1464220800,136032144,149960662,224001,461109,220091,131720233,3039,16.2852892004486,413567,1333967.51722631,199312067531.243,641.723880597015,820479,15589189.7953032
1182,BTC,1464307200,136260340,150193221,232559,530630,215296,131935529,3239,19.1555542225299,413706,1391687.05920701,199312067531.243,615.108695652174,948130,15592664.7953033
1182,BTC,1464393600,136458667,150406980,213759,483043,193054,132128583,3149,18.9870469012479,413839,1310202.71729416,199312067531.243,653.363636363636,863364,15595989.7953032
1182,BTC,1464480000,136622298,150595727,188747,428937,178742,132307325,3217,15.3341636910923,413986,1477866.19819018,199312067531.243,579.239726027397,680078,15599664.7953033
1182,BTC,1464566400,136849629,150817974,222247,549640,211368,132518693,2575,10.6374019171594,414130,1458954.17531149,199312067531.243,586.748251748252,891742,15603264.7953032
1182,BTC,1464652800,137046407,151045687,227713,478795,215249,132733942,3663,11.8997996610152,414257,1271045.13645827,199312067531.243,673.492063492063,867019,15606439.7953033
1182,BTC,1464739200,137260280,151288747,243060,509530,234384,132968326,2955,10.0346740997485,414400,1419086.27543826,199312067531.243,603.232394366197,839311,15610014.7953032
1182,BTC,1464825600,137467522,151523009,234262,479459,231099,133199425,3276,10.1368179752618,414538,1379457.25218535,199312067531.243,620.562043795621,826838,15613464.7953032
1182,BTC,1464912000,137682133,151765705,242696,497278,234669,133434094,2491,8.26266006113615,414680,1415537.56295983,199312067531.243,604.744680851064,832558,15617014.7953033
1182,BTC,1464998400,137852373,151967549,201844,448566,196665,133630759,2003,7.59461661526332,414799,1177371.40609465,199312067531.243,727.076271186441,840556,15619989.7953032
1182,BTC,1465084800,138022694,152164708,197159,464449,189802,133820561,2442,9.65210079706041,414969,1682039.77705678,199312067531.243,508.92899408284,611225,15624239.7953032
1182,BTC,1465171200,138227253,152401644,236936,512123,221171,134041732,2430,8.88090294050034,415139,1685370.97572055,199312067531.243,507.923076923077,705457,15628489.7953032
1182,BTC,1465257600,138432723,152648369,246725,511601,231016,134272748,2723,9.18713828840907,415279,1382070.90809608,199312067531.243,619.388489208633,803602,15631989.7953032
1182,BTC,1465344000,138635172,152887111,238742,483111,229933,134502681,2699,8.71636392107305,415423,1462874.84698759,196422606560.938,576.692307692308,802240,15635589.7953032
1182,BTC,1465430400,138852963,153141480,254369,526428,236353,134739034,2577,8.86474017511612,415588,1622023.39915893,196061423939.65,519.15243902439,720621,15639714.7953033
1182,BTC,1465516800,139071802,153386160,244680,507296,228367,134967401,2800,10.0794421061466,415732,1411060.35702035,196061423939.65,596.769230769231,822652,15643314.7953032
1182,BTC,1465603200,139266541,153606534,220374,468603,213159,135180560,2219,8.88808985117494,415888,1525413.40026107,196061423939.65,552.032258064516,696120,15647214.7953032
1182,BTC,1465689600,139466583,153825278,218744,522908,210711,135391271,4270,13.4380202782117,416034,1417786.876082,196061423939.65,593.937931034483,830047,15650864.7953032
1182,BTC,1465776000,139712104,154088205,262927,580046,251354,135642625,4402,10.9699733050372,416195,1597225.79382695,196061423939.65,527.2125,915602,15654889.7953032
1182,BTC,1465862400,139938566,154346307,258102,528082,246829,135889454,4120,9.54827642747283,416327,1286513.96467977,196061423939.65,654.541984732824,955200,15658189.7953032
1182,BTC,1465948800,140195710,154620463,274156,596061,259202,136148656,3291,8.87283607783906,416479,1485787.42671215,196061423939.65,566.754966887417,917150,15661989.7953032
1182,BTC,1466035200,140428807,154899390,278927,583844,267870,136416526,4327,10.4390029502897,416628,1492884.07861121,196061423939.65,564.06081081081,957703,15665714.7953032
1182,BTC,1466121600,140682209,155171313,271923,587643,253752,136670278,4912,10.9337663859279,416777,1461357.09489156,196061423939.65,576.22972972973,930753,15669439.7953032
1182,BTC,1466208000,140931298,155416829,245516,562920,235317,136905595,4023,9.94440093510843,416935,1534408.28682344,196061423939.65,548.79617834395,867727,15673389.7953033
1182,BTC,1466294400,141134939,155640628,223799,515984,218298,137123893,3277,9.21445450187258,417112,1723581.7399575,196061423939.65,488.5625,723107,15677814.7953033
1182,BTC,1466380800,141345355,155906711,266083,564349,249334,137373227,4485,10.6185617845182,417276,1596698.81373554,196061423939.65,527.386503067484,780292,15681914.7953032
1182,BTC,1466467200,141602003,156176587,269876,593632,248164,137621391,4179,11.4825166121482,417425,1538213.5304109,206307449112.491,576.047297297298,914910,15685639.7953032
1182,BTC,1466553600,141852169,156427165,250578,548244,235641,137857032,3512,11.510151780041,417554,1373295.62631209,209453158595.381,655.0625,945643,15688864.7953033
1182,BTC,1466640000,142077670,156689735,262570,550619,241300,138098332,4447,13.0929989365739,417694,1471742.17957626,209453158595.381,611.244604316547,919795,15692364.7953032
1182,BTC,1466726400,142305021,156947289,257554,548710,237625,138335957,4583,11.7652842827993,417823,1338091.10180835,209453158595.381,672.296875,942676,15695589.7953032
1182,BTC,1466812800,142526979,157170054,222765,531079,206919,138542876,2616,10.2532052809814,417985,1692053.56566213,209453158595.381,531.658385093168,792597,15699639.7953033
1182,BTC,1466899200,142728669,157365833,195779,502812,181348,138724224,2308,9.8783556006423,418131,1528577.9293444,209453158595.381,588.51724137931,762231,15703289.7953032
1182,BTC,1466985600,142941103,157601727,235894,485116,217029,138941253,2827,9.99908675326426,418278,1529103.22102609,209453158595.381,588.315068493151,777207,15706964.7953032
1182,BTC,1467072000,143172920,157851641,249914,542750,212607,139153860,2587,8.77563327572154,418426,1547033.06660068,209453158595.381,581.496598639456,760032,15710664.7953033
1182,BTC,1467158400,143384026,158092625,240984,467721,224112,139377972,1945,8.87302451821196,418572,1539111.01462642,209453158595.381,584.489655172414,764559,15714314.7953033
1182,BTC,1467244800,143610428,158346285,253660,508325,231960,139609932,2524,8.98810467837636,418722,1555470.68647312,209453158595.381,578.342281879195,797510,15718064.7953033
1182,BTC,1467331200,143839950,158579064,232779,496134,205801,139815733,3305,9.77504323001861,418877,1628167.87086903,209453158595.381,552.519480519481,749351,15721939.7953032
1182,BTC,1467417600,144043518,158796108,217044,447445,198875,140014608,3203,10.8183647971043,419026,1551965.08834846,209453158595.381,579.648648648649,694817,15725664.7953032
1182,BTC,1467504000,144202164,158992059,195951,431308,177127,140191735,2409,9.80700762785408,419180,1631902.88741425,209453158595.381,551.254901960785,614648,15729514.7953033
1182,BTC,1467590400,144407180,159226934,234875,506124,213900,140405635,4555,12.1531975226955,419331,1572879.14768594,209557682217.525,572.226666666667,739326,15733289.7953032
1182,BTC,1467676800,144630296,159464913,237979,490045,214959,140620594,2635,9.55877122162678,419476,1540154.06403179,213398925331.324,595.097222222222,789159,15736914.7953032
1182,BTC,1467763200,144842679,159705630,240717,466766,214691,140835285,2424,9.50033789538104,419616,1500403.43112286,213398925331.324,610.863309352518,797548,15740414.7953033
1182,BTC,1467849600,145055612,159949263,243633,469269,215548,141050833,3924,13.1317949386003,419753,1485958.5279936,213398925331.324,616.801470588235,821500,15743839.7953032
1182,BTC,1467936000,145260934,160175674,226411,464445,210701,141261534,2651,10.8717658763076,419898,1541809.33112707,213398925331.324,594.458333333333,779844,15747464.7953032
1182,BTC,1468022400,145435736,160385129,209455,439730,185405,141446939,2201,10.2004958057646,420047,1600813.4343243,213398925331.324,572.547297297297,658053,15750589.7953032
1182,BTC,1468108800,145588344,160569261,184132,401280,162608,141609547,1768,9.36601943322832,420203,1667553.88143903,213398925331.324,549.632258064516,585813,15752539.7953032
1182,BTC,1468195200,145797370,160802942,233681,494106,218089,141827636,2608,10.1997714325315,420346,1511970.16174143,213398925331.324,606.19014084507,793286,15754327.2953032
1182,BTC,1468281600,146011738,161046928,243986,478122,219034,142046670,2983,10.5651560269822,420489,1522173.51117565,213398925331.324,602.12676056338,775825,15756114.7953032
1182,BTC,1468368000,146207176,161280936,234008,453958,216503,142263173,2403,10.4090004244598,420618,1364646.55722815,213398925331.324,671.6328125,820023,15757727.2953032
1182,BTC,1468454400,146426412,161515952,235016,476585,217695,142480868,2337,9.63398299997184,420759,1497861.4239248,213398925331.324,611.9,798437,15759489.7953032
1182,BTC,1468540800,146628452,161746990,231038,453988,216081,142696949,4609,15.5007203059732,420894,1456656.64433124,213398925331.324,629.20895522388,790217,15761177.2953032
1182,BTC,1468627200,146826232,161954205,207215,468924,182192,142879141,2369,10.7903667375375,421051,1681232.98520471,213398925331.324,545.160256410256,688478,15763139.7953032
1182,BTC,1468713600,147005376,162141881,187676,435751,171013,143050154,2680,12.0184231603401,421200,1601720.7427687,213398925331.324,572.222972972973,709356,15765002.2953032
1182,BTC,1468800000,147220747,162377654,235773,498404,222835,143272989,2245,10.1214254691759,421348,1564722.75802969,213402086675.114,585.761904761905,819096,15766852.2953032
1182,BTC,1468886400,147429396,162607505,229851,470529,222146,143495135,3204,11.4300755535935,421476,1356804.31089094,213492501107.513,675.811023622047,860789,15768452.2953032
1182,BTC,1468972800,147644435,162847918,240413,479158,227429,143722564,2608,10.8030087757556,421626,1614031.67493035,213492501107.513,568.107382550335,798784,15770327.2953032
1182,BTC,1469059200,147842371,163073851,225933,447503,217606,143940170,2683,10.1439293056901,421759,1425686.61962305,213492501107.513,643.159090909091,809272,15771989.7953032
1182,BTC,1469145600,148048961,163304601,230750,469394,221404,144161574,3228,10.9361447930055,421888,1394557.44522879,213492501107.513,657.515625,863989,15773602.2953032
1182,BTC,1469232000,148250722,163508810,204209,448622,195796,144357370,2025,9.37002163480429,422019,1386367.26670398,213492501107.513,661.400000000001,826302,15775239.7953032
1182,BTC,1469318400,148420590,163700480,191670,434964,183890,144541260,3070,10.0422258941973,422143,1350334.9634754,213492501107.513,679.048780487805,791551,15776789.7953032
1182,BTC,1469404800,148641898,163943083,242603,499953,239715,144780975,2079,8.04228791171604,422274,1404730.6126204,213492501107.513,652.753846153846,909994,15778427.2953032
1182,BTC,1469491200,148858291,164191660,248577,508847,237673,145018648,2758,9.72167817782028,422403,1374550.50189544,213492501107.513,667.0859375,923046,15780039.7953032
1182,BTC,1469577600,149082620,164434315,242655,478489,235603,145254251,3228,10.6767297398239,422531,1405387.34018595,213492501107.513,652.448818897638,921787,15781639.7953032
1182,BTC,1469664000,149309088,164675899,241584,496259,234863,145489114,2690,10.4768010960232,422667,1440593.83293841,213492501107.513,636.503703703703,875243,15783339.7953032
1182,BTC,1469750400,149520343,164907148,231249,466728,231414,145720528,2715,9.24697347813775,422814,1570476.78767902,213492501107.513,583.86301369863,822371,15785177.2953032
1182,BTC,1469836800,149687810,165113044,205896,451392,199484,145920012,1407,9.41695419800816,422933,1274132.24921533,213492501107.513,719.661016949153,870160,15786664.7953032
1182,BTC,1469923200,149914762,165312376,199332,493131,192254,146112266,1708,9.66723364383685,423087,1642440.33928019,213492501107.513,558.281045751634,794571,15788589.7953032
1182,BTC,1470009600,150137792,165554190,241814,517085,225049,146337315,1842,7.67313292065133,423240,1624213.48253835,213492501107.513,564.546052631579,814182,15790502.2953032
1182,BTC,1470096000,150392307,165824782,270592,539439,251098,146588413,4568,14.0266991183833,423394,1607797.61931541,210856298776.955,563.267973856209,859341,15792427.2953032
1182,BTC,1470182400,150629108,166084856,260074,518444,241782,146830195,2389,10.2492831060747,423560,1660984.94007619,201893210853.059,522.054545454545,791052,15794502.2953032
1182,BTC,1470268800,150856311,166331491,246635,489611,231835,147062030,3644,12.9604019243172,423713,1560666.40806774,201893210853.059,555.611842105263,780742,15796414.7953032
1182,BTC,1470355200,151076041,166577924,246433,478244,228244,147290274,2176,10.0399894490581,423882,1710044.20719715,201893210853.059,507.077380952381,701046,15798527.2953032
1182,BTC,1470441600,151258709,166792566,214642,426155,195669,147485943,1077,7.7519313667492,424048,1678620.99342073,201893210853.059,516.569696969697,619244,15800602.2953032
1182,BTC,1470528000,151442146,166986563,193997,449172,192414,147678357,1237,9.7485043511231,424196,1499898.05694076,201893210853.059,578.122448979592,768321,15802452.2953033
1182,BTC,1470614400,151666019,167230074,243511,532467,235295,147913652,1137,8.37776043145167,424344,1484889.11700492,201893210853.059,583.965986394558,839246,15804302.2953032
1182,BTC,1470700800,151878156,167482064,251990,492713,231400,148145052,2259,9.60357761950523,424468,1240435.23442417,201893210853.059,699.048780487805,880534,15805852.2953032
1182,BTC,1470787200,152122877,167744792,262728,533284,244740,148389792,1793,8.87035014297483,424619,1542908.27730096,201893210853.059,562.006666666667,834621,15807739.7953032
1182,BTC,1470873600,152372263,168015112,270320,533906,254515,148644307,1467,8.85941957291873,424769,1506021.51703986,201893210853.059,575.771812080537,860473,15809614.7953032
1182,BTC,1470960000,152599339,168264909,249797,493299,232973,148877280,1986,8.26058012210329,424918,1491844.84805347,201893210853.059,581.243243243243,805274,15811477.2953032
1182,BTC,1471046400,152777927,168492820,227911,459850,214569,149091849,1385,9.54980877313759,425081,1683394.34059376,201893210853.059,515.104938271605,665115,15813514.7953032
1182,BTC,1471132800,152949097,168699823,207003,457243,200174,149292023,1202,8.57538659589587,425244,1639712.93964664,201893210853.059,528.827160493827,639753,15815552.2953033
1182,BTC,1471219200,153180496,168918141,218318,501800,202896,149494919,2153,10.2374134026505,425390,1490218.29323865,203483855226.776,586.462068965517,809769,15817377.2953033
1182,BTC,1471305600,153428597,169189694,271553,539127,254431,149749350,2512,10.7375213956488,425525,1475140.12638835,217375482757.238,632.902985074627,920074,15819064.7953032
1182,BTC,1471392000,153672924,169453381,263687,525490,238003,149987353,1987,8.40244852426251,425648,1327154.54775045,217375482757.238,703.475409836066,949801,15820602.2953032
1182,BTC,1471478400,153929502,169716964,263583,530304,239541,150226894,2818,9.71772182997975,425802,1672704.54673309,217375482757.238,558.150326797386,798859,15822527.2953032
1182,BTC,1471564800,154168627,169980541,263577,510567,246095,150472989,2067,9.65906577180694,425956,1677320.28577729,217375482757.238,556.614379084967,790802,15824452.2953032
1182,BTC,1471651200,154371630,170227193,246652,497305,208224,150681213,1752,10.0719580702888,426111,1678370.05506053,217375482757.238,556.266233766234,714048,15826389.7953032
1182,BTC,1471737600,154548567,170439461,212268,448496,184904,150866117,954,7.24110661066878,426274,1796938.72425616,217375482757.238,519.561728395062,614909,15828427.2953032
1182,BTC,1471824000,154787376,170694555,255094,528018,228373,151094490,2447,8.69078515935903,426432,1772218.65256434,217375482757.238,526.808917197452,784878,15830402.2953032
1182,BTC,1471910400,155030833,170963511,268956,515828,239021,151333511,2731,8.74728997550822,426579,1601821.54333463,217375482757.238,582.849315068493,828971,15832239.7953032
1182,BTC,1471996800,155266928,171230367,266856,518471,235130,151568641,2688,8.92575418161264,426731,1675800.40414356,217375482757.238,557.119205298013,756289,15834139.7953032
1182,BTC,1472083200,155485490,171486939,256572,495276,234009,151802650,2390,9.11419642186215,426861,1398106.12623076,217375482757.238,667.775193798449,868055,15835764.7953032
1182,BTC,1472169600,155712559,171741239,254300,488398,226767,152029417,2805,9.22877052381982,426993,1439415.98261329,217375482757.238,648.610687022901,844412,15837414.7953032
1182,BTC,1472256000,155912337,171972279,231040,458834,191098,152220515,1812,7.66392961756329,427137,1546266.52479002,217375482757.238,603.79020979021,686902,15839214.7953032
1182,BTC,1472342400,156098420,172175533,203254,429225,174489,152395004,1175,7.46305861653812,427289,1662127.98140204,217375482757.238,561.701986754967,608527,15841114.7953033
1182,BTC,1472428800,156333353,172415617,240084,502674,225282,152620286,1872,7.60922148109884,427438,1632400.88738136,218441791495.072,574.736486486487,808922,15842977.2953033
1182,BTC,1472515200,156596642,172696893,281276,552241,252002,152872288,1567,7.20111273546821,427602,1791908.39436118,220755908330.372,529.122699386503,783227,15845027.2953033
1182,BTC,1472601600,156844374,172960458,263565,501879,225360,153097648,1503,7.8876372129909,427736,1482669.7050962,220755908330.372,639.481203007519,834746,15846702.2953032
1182,BTC,1472688000,157081287,173219234,258776,488486,237466,153335114,2080,7.51129885529314,427876,1534563.44202747,220755908330.372,617.856115107914,849244,15848452.2953032
1182,BTC,1472774400,157299075,173468809,249575,478891,225856,153560970,1862,7.062616416665,428029,1691020.12103272,220755908330.372,560.690789473685,726650,15850364.7953032
1182,BTC,1472860800,157514168,173701808,232999,466276,182204,153743174,1881,7.18109877284264,428155,1393830.71662608,220755908330.372,680.24,769942,15851939.7953032
1182,BTC,1472947200,157703670,173920333,218525,440928,183244,153926418,1290,6.33381040697125,428334,1983974.96518744,220755908330.372,477.898876404494,579355,15854177.2953033
1182,BTC,1473033600,157941561,174183879,263546,543323,227683,154154101,2340,7.526611591709,428474,1530358.08458398,220755908330.372,619.553956834533,880298,15855927.2953032
1182,BTC,1473120000,158181047,174452412,268533,520832,232118,154386219,1796,6.8968947685158,428610,1515586.05057714,220755908330.372,625.592592592592,866949,15857627.2953032
1182,BTC,1473206400,158450153,174734439,282027,527811,250809,154637028,1468,6.39427289306987,428762,1665531.06570889,220755908330.372,569.271523178808,809331,15859527.2953032
1182,BTC,1473292800,158690176,175007251,272812,502324,227006,154864034,1819,7.16668414461345,428906,1607492.26575274,220755908330.372,589.825174825174,814107,15861327.2953033
1182,BTC,1473379200,158933114,175272896,265645,494034,220534,155084568,1927,7.93946924089265,429048,1552395.65174773,220755908330.372,610.758865248227,813034,15863102.2953033
1182,BTC,1473465600,159141315,175513638,240742,447527,193320,155277888,1604,7.64553577577017,429203,1718048.06123652,220755908330.372,551.87012987013,646603,15865039.7953032
1182,BTC,1473552000,159323503,175748302,234664,460209,180391,155458279,1510,8.35196869391067,429367,1805241.48216877,220755908330.372,525.214723926381,591717,15867089.7953032
1182,BTC,1473638400,159567617,176005750,257448,512355,208649,155666928,1771,8.01469689072207,429530,1829555.82921889,224586991480.297,527.228395061728,690828,15869127.2953032
1182,BTC,1473724800,159835828,176284346,278596,532514,239886,155906814,1924,8.26187243094007,429695,1866175.6620924,225832872179.46,519.75,780871,15871189.7953032
1182,BTC,1473811200,160082556,176557645,273299,493955,231800,156138614,1933,8.18643924978421,429851,1748278.2991574,225832872179.46,554.8,764206,15873139.7953032
1182,BTC,1473897600,160319360,176829033,271388,496662,233488,156372102,1223,6.70073059470341,430005,1722175.14543172,225832872179.46,563.209150326797,752978,15875064.7953032
1182,BTC,1473984000,160542675,177078708,249675,476784,211128,156583230,2356,8.90906033796616,430144,1559178.8096567,225832872179.46,622.086956521739,774627,15876802.2953033
1182,BTC,1474070400,160778841,177340440,261732,511960,215529,156798759,1574,6.84599086357488,430307,1829019.411714,225832872179.46,530.308641975309,754383,15878839.7953032
1182,BTC,1474156800,160984711,177569377,228937,467798,191603,156990362,1522,8.48873299895544,430452,1647795.0432812,225832872179.46,588.631944444444,678307,15880652.2953032
1182,BTC,1474243200,161215254,177835856,266479,506923,223540,157213902,2271,9.28114882323902,430585,1519387.57801692,225832872179.46,638.378787878788,835041,15882314.7953032
1182,BTC,1474329600,161469258,178124337,288481,535708,244315,157458217,2970,9.28541952855539,430736,1707829.70097638,225832872179.46,567.94,782657,15884202.2953032
